1,1,1,N,N,11/21/2013
2,1,2,N,N,11/21/2013
3,1,3,N,N,11/21/2013
4,1,4,N,N,11/21/2013
5,1,5,N,N,11/21/2013
6,1,6,N,N,11/21/2013
7,1,7,N,N,11/21/2013
8,2,1,N,N,11/21/2013
9,2,2,N,N,11/21/2013
10,2,3,N,N,11/21/2013
11,2,4,N,N,11/21/2013
12,2,5,N,N,11/21/2013
13,2,6,N,N,11/21/2013
14,2,7,N,N,11/21/2013
15,3,1,N,N,11/21/2013
16,3,2,N,N,11/21/2013
17,3,3,N,N,11/21/2013
18,3,4,N,N,11/21/2013
19,3,5,N,N,11/21/2013
20,3,6,N,N,11/21/2013
21,3,7,N,N,11/21/2013
22,4,1,N,N,11/21/2013
23,4,2,N,N,11/21/2013
24,4,3,N,N,11/21/2013
25,4,4,N,N,11/21/2013
26,4,5,N,N,11/21/2013
27,4,6,N,N,11/21/2013
28,4,7,N,N,11/21/2013
29,7,1,N,N,11/21/2013
30,7,2,N,N,11/21/2013
31,7,3,N,N,11/21/2013
32,7,4,N,N,11/21/2013
33,7,5,N,N,11/21/2013
34,7,6,N,N,11/21/2013
35,7,7,N,N,11/21/2013
36,8,1,N,N,11/21/2013
37,8,2,N,N,11/21/2013
38,8,3,N,N,11/21/2013
39,8,4,N,N,11/21/2013
40,8,5,N,N,11/21/2013
41,8,6,N,N,11/21/2013
42,8,7,N,N,11/21/2013
43,9,1,N,N,11/21/2013
44,9,2,N,N,11/21/2013
45,9,3,N,N,11/21/2013
46,9,4,N,N,11/21/2013
47,9,5,N,N,11/21/2013
48,9,6,N,N,11/21/2013
49,9,7,N,N,11/21/2013
50,10,1,N,N,11/21/2013
51,10,2,N,N,11/21/2013
52,10,3,N,N,11/21/2013
53,10,4,N,N,11/21/2013
54,10,5,N,N,11/21/2013
55,10,6,N,N,11/21/2013
56,10,7,N,N,11/21/2013
57,11,1,N,N,11/21/2013
58,11,2,N,N,11/21/2013
59,11,3,N,N,11/21/2013
60,11,4,N,N,11/21/2013
61,11,5,N,N,11/21/2013
62,11,6,N,N,11/21/2013
63,11,7,N,N,11/21/2013
64,12,1,N,N,11/21/2013
65,12,2,N,N,11/21/2013
66,12,3,N,N,11/21/2013
67,12,4,N,N,11/21/2013
68,12,5,N,N,11/21/2013
69,12,6,N,N,11/21/2013
70,12,7,N,N,11/21/2013
71,17,1,N,N,11/21/2013
72,17,2,N,N,11/21/2013
73,17,3,N,N,11/21/2013
74,17,4,N,N,11/21/2013
75,17,5,N,N,11/21/2013
76,17,6,N,N,11/21/2013
77,17,7,N,N,11/21/2013
78,18,1,N,N,11/21/2013
79,18,2,N,N,11/21/2013
80,18,3,N,N,11/21/2013
81,18,4,N,N,11/21/2013
82,18,5,N,N,11/21/2013
83,18,6,N,N,11/21/2013
84,18,7,N,N,11/21/2013
85,19,1,N,N,11/21/2013
86,19,2,N,N,11/21/2013
87,19,3,N,N,11/21/2013
88,19,4,N,N,11/21/2013
89,19,5,N,N,11/21/2013
90,19,6,N,N,11/21/2013
91,19,7,N,N,11/21/2013
92,87,1,N,Y,11/21/2013
93,87,2,N,Y,11/21/2013
94,87,3,N,Y,11/21/2013
95,87,4,N,Y,11/21/2013
96,87,5,N,Y,11/21/2013
97,87,6,N,Y,11/21/2013
98,87,7,N,Y,11/21/2013
99,88,1,N,Y,11/21/2013
100,88,2,N,Y,11/21/2013
101,88,3,N,Y,11/21/2013
102,88,4,N,Y,11/21/2013
103,88,5,N,Y,11/21/2013
104,88,6,N,Y,11/21/2013
105,88,7,N,Y,11/21/2013
106,90,1,N,N,11/21/2013
107,90,2,N,N,11/21/2013
108,90,3,N,N,11/21/2013
109,90,4,N,N,11/21/2013
110,90,5,N,N,11/21/2013
111,90,6,N,N,11/21/2013
112,90,7,N,N,11/21/2013
113,97,1,N,Y,11/21/2013
114,97,2,N,Y,11/21/2013
115,97,3,N,Y,11/21/2013
116,97,4,N,Y,11/21/2013
117,97,5,N,Y,11/21/2013
118,97,6,N,Y,11/21/2013
119,97,7,N,Y,11/21/2013
120,98,1,N,N,11/21/2013
121,98,2,N,N,11/21/2013
122,98,3,N,N,11/21/2013
123,98,4,N,N,11/21/2013
124,98,5,N,N,11/21/2013
125,98,6,N,N,11/21/2013
126,98,7,N,N,11/21/2013
127,99,1,N,N,11/21/2013
128,99,2,N,N,11/21/2013
129,99,3,N,N,11/21/2013
130,99,4,N,N,11/21/2013
131,99,5,N,N,11/21/2013
132,99,6,N,N,11/21/2013
133,99,7,N,N,11/21/2013
134,100,1,N,N,11/21/2013
135,100,2,N,N,11/21/2013
136,100,3,N,N,11/21/2013
137,100,4,N,N,11/21/2013
138,100,5,N,N,11/21/2013
139,100,6,N,N,11/21/2013
140,100,7,N,N,11/21/2013
141,103,1,N,Y,11/21/2013
142,103,2,N,Y,11/21/2013
143,103,3,N,Y,11/21/2013
144,103,4,N,Y,11/21/2013
145,103,5,N,Y,11/21/2013
146,103,6,N,Y,11/21/2013
147,103,7,N,Y,11/21/2013
148,104,1,N,Y,11/21/2013
149,104,2,N,Y,11/21/2013
150,104,3,N,Y,11/21/2013
151,104,4,N,Y,11/21/2013
152,104,5,N,Y,11/21/2013
153,104,6,N,Y,11/21/2013
154,104,7,N,Y,11/21/2013
155,105,1,N,Y,11/21/2013
156,105,2,N,Y,11/21/2013
157,105,3,N,Y,11/21/2013
158,105,4,N,Y,11/21/2013
159,105,5,N,Y,11/21/2013
160,105,6,N,Y,11/21/2013
161,105,7,N,Y,11/21/2013
162,106,1,N,Y,11/21/2013
163,106,2,N,Y,11/21/2013
164,106,3,N,Y,11/21/2013
165,106,4,N,Y,11/21/2013
166,106,5,N,Y,11/21/2013
167,106,6,N,Y,11/21/2013
168,106,7,N,Y,11/21/2013
169,107,1,N,Y,11/21/2013
170,107,2,N,Y,11/21/2013
171,107,3,N,Y,11/21/2013
172,107,4,N,Y,11/21/2013
173,107,5,N,Y,11/21/2013
174,107,6,N,Y,11/21/2013
175,107,7,N,Y,11/21/2013
176,108,1,N,Y,11/21/2013
177,108,2,N,Y,11/21/2013
178,108,3,N,Y,11/21/2013
179,108,4,N,Y,11/21/2013
180,108,5,N,Y,11/21/2013
181,108,6,N,Y,11/21/2013
182,108,7,N,Y,11/21/2013
183,110,1,N,Y,11/21/2013
184,110,2,N,Y,11/21/2013
185,110,3,N,Y,11/21/2013
186,110,4,N,Y,11/21/2013
187,110,5,N,Y,11/21/2013
188,110,6,N,Y,11/21/2013
189,110,7,N,Y,11/21/2013
190,104,4,N,Y,12/6/2013
191,104,5,N,Y,12/6/2013
192,104,6,N,Y,12/6/2013
193,104,7,N,Y,12/6/2013
194,105,1,N,Y,12/6/2013
195,105,2,N,Y,12/6/2013
196,105,3,N,Y,12/6/2013
197,105,4,N,Y,12/6/2013
198,105,5,N,Y,12/6/2013
199,105,6,N,Y,12/6/2013
200,105,7,N,Y,12/6/2013
201,107,1,N,Y,12/6/2013
202,107,2,N,Y,12/6/2013
203,107,3,N,Y,12/6/2013
204,107,4,N,Y,12/6/2013
205,107,5,N,Y,12/6/2013
206,107,6,N,Y,12/6/2013
207,107,7,N,Y,12/6/2013
208,108,1,N,Y,12/6/2013
209,108,2,N,Y,12/6/2013
210,108,3,N,Y,12/6/2013
211,108,4,N,Y,12/6/2013
212,108,5,N,Y,12/6/2013
213,108,6,N,Y,12/6/2013
214,108,7,N,Y,12/6/2013
215,110,1,N,Y,12/6/2013
216,110,2,N,Y,12/6/2013
217,110,3,N,Y,12/6/2013
218,110,4,N,Y,12/6/2013
219,110,5,N,Y,12/6/2013
220,110,6,N,Y,12/6/2013
221,110,7,N,Y,12/6/2013
222,104,4,N,Y,12/7/2013
223,104,5,N,Y,12/7/2013
224,104,6,N,Y,12/7/2013
225,105,1,N,Y,12/7/2013
226,105,2,N,Y,12/7/2013
227,105,3,N,Y,12/7/2013
228,105,4,N,Y,12/7/2013
229,105,5,N,Y,12/7/2013
230,105,6,N,Y,12/7/2013
231,107,1,N,Y,12/7/2013
232,107,2,N,Y,12/7/2013
233,107,3,N,Y,12/7/2013
234,107,4,N,Y,12/7/2013
235,107,5,N,Y,12/7/2013
236,107,6,N,Y,12/7/2013
237,108,1,N,Y,12/7/2013
238,108,2,N,Y,12/7/2013
239,108,3,N,Y,12/7/2013
240,108,4,N,Y,12/7/2013
241,108,5,N,Y,12/7/2013
242,108,6,N,Y,12/7/2013
243,110,1,N,Y,12/7/2013
244,110,2,N,Y,12/7/2013
245,110,3,N,Y,12/7/2013
246,110,4,N,Y,12/7/2013
247,110,5,N,Y,12/7/2013
248,110,6,N,Y,12/7/2013
249,104,4,N,Y,12/7/2013
250,104,5,N,Y,12/7/2013
251,104,6,N,Y,12/7/2013
252,104,7,N,Y,12/7/2013
253,105,1,N,Y,12/7/2013
254,105,2,N,Y,12/7/2013
255,105,3,N,Y,12/7/2013
256,105,4,N,Y,12/7/2013
257,105,5,N,Y,12/7/2013
258,105,6,N,Y,12/7/2013
259,105,7,N,Y,12/7/2013
260,107,1,N,Y,12/7/2013
261,107,2,N,Y,12/7/2013
262,107,3,N,Y,12/7/2013
263,107,4,N,Y,12/7/2013
264,107,5,N,Y,12/7/2013
265,107,6,N,Y,12/7/2013
266,107,7,N,Y,12/7/2013
267,108,1,N,Y,12/7/2013
268,108,2,N,Y,12/7/2013
269,108,3,N,Y,12/7/2013
270,108,4,N,Y,12/7/2013
271,108,5,N,Y,12/7/2013
272,108,6,N,Y,12/7/2013
273,108,7,N,Y,12/7/2013
274,110,1,N,Y,12/7/2013
275,110,2,N,Y,12/7/2013
276,110,3,N,Y,12/7/2013
277,110,4,N,Y,12/7/2013
278,110,5,N,Y,12/7/2013
279,110,6,N,Y,12/7/2013
280,110,7,N,Y,12/7/2013
281,118,1,N,Y,2/8/2014
282,118,2,N,Y,2/8/2014
283,118,3,N,Y,2/8/2014
284,118,4,N,Y,2/8/2014
285,118,5,N,Y,2/8/2014
286,118,6,N,Y,2/8/2014
287,118,7,N,Y,2/8/2014
288,119,1,N,Y,2/8/2014
289,119,2,N,Y,2/8/2014
290,119,3,N,Y,2/8/2014
291,119,4,N,Y,2/8/2014
292,119,5,N,Y,2/8/2014
293,119,6,N,Y,2/8/2014
294,119,7,N,Y,2/8/2014
295,120,1,N,Y,2/8/2014
296,120,2,N,Y,2/8/2014
297,120,3,N,Y,2/8/2014
298,120,4,N,Y,2/8/2014
299,120,5,N,Y,2/8/2014
300,120,6,N,Y,2/8/2014
301,120,7,N,Y,2/8/2014
302,121,1,N,Y,2/8/2014
303,121,2,N,Y,2/8/2014
304,121,3,N,Y,2/8/2014
305,121,4,N,Y,2/8/2014
306,121,5,N,Y,2/8/2014
307,121,6,N,Y,2/8/2014
308,121,7,N,Y,2/8/2014
309,122,1,N,Y,2/8/2014
310,122,2,N,Y,2/8/2014
311,122,3,N,Y,2/8/2014
312,122,4,N,Y,2/8/2014
313,122,5,N,Y,2/8/2014
314,122,6,N,Y,2/8/2014
315,122,7,N,Y,2/8/2014
316,123,1,N,Y,2/8/2014
317,123,2,N,Y,2/8/2014
318,123,3,N,Y,2/8/2014
319,123,4,N,Y,2/8/2014
320,123,5,N,Y,2/8/2014
321,123,6,N,Y,2/8/2014
322,123,7,N,Y,2/8/2014
323,125,1,N,Y,2/8/2014
324,125,2,N,Y,2/8/2014
325,125,3,N,Y,2/8/2014
326,125,4,N,Y,2/8/2014
327,125,5,N,Y,2/8/2014
328,125,6,N,Y,2/8/2014
329,125,7,N,Y,2/8/2014
330,126,1,N,Y,2/8/2014
331,126,2,N,Y,2/8/2014
332,126,3,N,Y,2/8/2014
333,126,4,N,Y,2/8/2014
334,126,5,N,Y,2/8/2014
335,126,6,N,Y,2/8/2014
336,126,7,N,Y,2/8/2014
337,127,1,N,Y,2/8/2014
338,127,2,N,Y,2/8/2014
339,127,3,N,Y,2/8/2014
340,127,4,N,Y,2/8/2014
341,127,5,N,Y,2/8/2014
342,127,6,N,Y,2/8/2014
343,127,7,N,Y,2/8/2014
344,118,1,N,N,2/8/2014
345,118,2,N,N,2/8/2014
346,118,3,N,N,2/8/2014
347,118,4,N,N,2/8/2014
348,118,5,N,N,2/8/2014
349,118,6,N,N,2/8/2014
350,118,7,N,N,2/8/2014
351,119,1,N,N,2/8/2014
352,119,2,N,N,2/8/2014
353,119,3,N,N,2/8/2014
354,119,4,N,N,2/8/2014
355,119,5,N,N,2/8/2014
356,119,6,N,N,2/8/2014
357,119,7,N,N,2/8/2014
358,120,1,N,N,2/8/2014
359,120,2,N,N,2/8/2014
360,120,3,N,N,2/8/2014
361,120,4,N,N,2/8/2014
362,120,5,N,N,2/8/2014
363,120,6,N,N,2/8/2014
364,120,7,N,N,2/8/2014
365,121,1,N,N,2/8/2014
366,121,2,N,N,2/8/2014
367,121,3,N,N,2/8/2014
368,121,4,N,N,2/8/2014
369,121,5,N,N,2/8/2014
370,121,6,N,N,2/8/2014
371,121,7,N,N,2/8/2014
372,122,1,N,N,2/8/2014
373,122,2,N,N,2/8/2014
374,122,3,N,N,2/8/2014
375,122,4,N,N,2/8/2014
376,122,5,N,N,2/8/2014
377,122,6,N,N,2/8/2014
378,122,7,N,N,2/8/2014
379,123,1,N,N,2/8/2014
380,123,2,N,N,2/8/2014
381,123,3,N,N,2/8/2014
382,123,4,N,N,2/8/2014
383,123,5,N,N,2/8/2014
384,123,6,N,N,2/8/2014
385,123,7,N,N,2/8/2014
386,125,1,N,N,2/8/2014
387,125,2,N,N,2/8/2014
388,125,3,N,N,2/8/2014
389,125,4,N,N,2/8/2014
390,125,5,N,N,2/8/2014
391,125,6,N,N,2/8/2014
392,125,7,N,N,2/8/2014
393,126,1,N,N,2/8/2014
394,126,2,N,N,2/8/2014
395,126,3,N,N,2/8/2014
396,126,4,N,N,2/8/2014
397,126,5,N,N,2/8/2014
398,126,6,N,N,2/8/2014
399,126,7,N,N,2/8/2014
400,127,1,N,N,2/8/2014
401,127,2,N,N,2/8/2014
402,127,3,N,N,2/8/2014
403,127,4,N,N,2/8/2014
404,127,5,N,N,2/8/2014
405,127,6,N,N,2/8/2014
406,127,7,N,N,2/8/2014
